Notes	County of Residence	County of Residence Code	Mother's Single Race 6	Mother's Single Race 6 Code	Plurality	Plurality Code	Infant Birth Weight 12	Infant Birth Weight 12 Code	Year	Year Code	Births
	"Rensselaer County, NY"	36083	White	2106-3	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	Single	1	1000 - 1499 grams	3	2017	2017	11
	"Rensselaer County, NY"	36083	White	2106-3	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Richmond County, NY"	36085	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Richmond County, NY"	36085	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Richmond County, NY"	36085	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Richmond County, NY"	36085	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Richmond County, NY"	36085	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Richmond County, NY"	36085	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Richmond County, NY"	36085	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Richmond County, NY"	36085	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Richmond County, NY"	36085	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Richmond County, NY"	36085	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Richmond County, NY"	36085	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Richmond County, NY"	36085	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Richmond County, NY"	36085	Asian	A	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Richmond County, NY"	36085	Asian	A	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Richmond County, NY"	36085	Asian	A	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Richmond County, NY"	36085	Asian	A	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Richmond County, NY"	36085	Asian	A	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Richmond County, NY"	36085	Asian	A	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Richmond County, NY"	36085	Asian	A	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Richmond County, NY"	36085	Asian	A	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Richmond County, NY"	36085	Asian	A	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Richmond County, NY"	36085	Asian	A	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Richmond County, NY"	36085	Asian	A	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Richmond County, NY"	36085	Asian	A	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	Single	1	500 - 999 grams	2	2018	2018	10
	"Richmond County, NY"	36085	Black or African American	2054-5	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2019	2019	14
	"Richmond County, NY"	36085	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2020	2020	12
	"Richmond County, NY"	36085	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Richmond County, NY"	36085	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Richmond County, NY"	36085	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Richmond County, NY"	36085	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Richmond County, NY"	36085	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Richmond County, NY"	36085	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Richmond County, NY"	36085	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Richmond County, NY"	36085	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Richmond County, NY"	36085	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Richmond County, NY"	36085	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Richmond County, NY"	36085	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Richmond County, NY"	36085	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Richmond County, NY"	36085	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Richmond County, NY"	36085	White	2106-3	Single	1	500 - 999 grams	2	2016	2016	10
	"Richmond County, NY"	36085	White	2106-3	Single	1	500 - 999 grams	2	2017	2017	13
	"Richmond County, NY"	36085	White	2106-3	Single	1	500 - 999 grams	2	2018	2018	10
	"Richmond County, NY"	36085	White	2106-3	Single	1	500 - 999 grams	2	2019	2019	11
	"Richmond County, NY"	36085	White	2106-3	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Richmond County, NY"	36085	White	2106-3	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Richmond County, NY"	36085	White	2106-3	Single	1	1000 - 1499 grams	3	2016	2016	11
	"Richmond County, NY"	36085	White	2106-3	Single	1	1000 - 1499 grams	3	2017	2017	16
	"Richmond County, NY"	36085	White	2106-3	Single	1	1000 - 1499 grams	3	2018	2018	18
	"Richmond County, NY"	36085	White	2106-3	Single	1	1000 - 1499 grams	3	2019	2019	13
	"Richmond County, NY"	36085	White	2106-3	Single	1	1000 - 1499 grams	3	2020	2020	11
	"Richmond County, NY"	36085	White	2106-3	Single	1	1000 - 1499 grams	3	2021	2021	16
	"Rockland County, NY"	36087	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Rockland County, NY"	36087	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Rockland County, NY"	36087	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Rockland County, NY"	36087	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Rockland County, NY"	36087	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Rockland County, NY"	36087	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Rockland County, NY"	36087	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Rockland County, NY"	36087	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Rockland County, NY"	36087	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Rockland County, NY"	36087	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Rockland County, NY"	36087	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Rockland County, NY"	36087	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Rockland County, NY"	36087	Asian	A	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Rockland County, NY"	36087	Asian	A	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Rockland County, NY"	36087	Asian	A	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Rockland County, NY"	36087	Asian	A	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Rockland County, NY"	36087	Asian	A	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Rockland County, NY"	36087	Asian	A	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Rockland County, NY"	36087	Asian	A	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Rockland County, NY"	36087	Asian	A	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Rockland County, NY"	36087	Asian	A	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Rockland County, NY"	36087	Asian	A	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Rockland County, NY"	36087	Asian	A	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Rockland County, NY"	36087	Asian	A	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Rockland County, NY"	36087	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Rockland County, NY"	36087	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Rockland County, NY"	36087	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"Rockland County, NY"	36087	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Rockland County, NY"	36087	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Rockland County, NY"	36087	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Rockland County, NY"	36087	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"Rockland County, NY"	36087	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"Rockland County, NY"	36087	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"Rockland County, NY"	36087	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"Rockland County, NY"	36087	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"Rockland County, NY"	36087	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"Rockland County, NY"	36087	White	2106-3	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"Rockland County, NY"	36087	White	2106-3	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"Rockland County, NY"	36087	White	2106-3	Single	1	500 - 999 grams	2	2018	2018	10
	"Rockland County, NY"	36087	White	2106-3	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"Rockland County, NY"	36087	White	2106-3	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"Rockland County, NY"	36087	White	2106-3	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"Rockland County, NY"	36087	White	2106-3	Single	1	1000 - 1499 grams	3	2016	2016	12
	"Rockland County, NY"	36087	White	2106-3	Single	1	1000 - 1499 grams	3	2017	2017	13
	"Rockland County, NY"	36087	White	2106-3	Single	1	1000 - 1499 grams	3	2018	2018	20
	"Rockland County, NY"	36087	White	2106-3	Single	1	1000 - 1499 grams	3	2019	2019	16
	"Rockland County, NY"	36087	White	2106-3	Single	1	1000 - 1499 grams	3	2020	2020	19
	"Rockland County, NY"	36087	White	2106-3	Single	1	1000 - 1499 grams	3	2021	2021	11
	"St. Lawrence County, NY"	36089	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"St. Lawrence County, NY"	36089	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"St. Lawrence County, NY"	36089	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"St. Lawrence County, NY"	36089	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"St. Lawrence County, NY"	36089	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"St. Lawrence County, NY"	36089	American Indian or Alaska Native	1002-5	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"St. Lawrence County, NY"	36089	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"St. Lawrence County, NY"	36089	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"St. Lawrence County, NY"	36089	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"St. Lawrence County, NY"	36089	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"St. Lawrence County, NY"	36089	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"St. Lawrence County, NY"	36089	American Indian or Alaska Native	1002-5	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"St. Lawrence County, NY"	36089	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2016	2016	Suppressed
	"St. Lawrence County, NY"	36089	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2017	2017	Suppressed
	"St. Lawrence County, NY"	36089	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2018	2018	Suppressed
	"St. Lawrence County, NY"	36089	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2019	2019	Suppressed
	"St. Lawrence County, NY"	36089	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2020	2020	Suppressed
	"St. Lawrence County, NY"	36089	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	500 - 999 grams	2	2021	2021	Suppressed
	"St. Lawrence County, NY"	36089	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2016	2016	Suppressed
	"St. Lawrence County, NY"	36089	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2017	2017	Suppressed
	"St. Lawrence County, NY"	36089	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2018	2018	Suppressed
	"St. Lawrence County, NY"	36089	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2019	2019	Suppressed
	"St. Lawrence County, NY"	36089	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2020	2020	Suppressed
	"St. Lawrence County, NY"	36089	Native Hawaiian or Other Pacific Islander	NHOPI	Single	1	1000 - 1499 grams	3	2021	2021	Suppressed
	"St. Lawrence County, NY"	36089	White	2106-3	Single	1	500 - 999 grams	2	2016	2016	Suppressed
